zip_code,model_order,train_rmse,test_rmse,train_pred_2016-01-31,train_pred_2016-02-29,train_pred_2016-03-31,train_pred_2016-04-30,train_pred_2016-05-31,train_pred_2016-06-30,train_pred_2016-07-31,train_pred_2016-08-31,train_pred_2016-09-30,train_pred_2016-10-31,train_pred_2016-11-30,train_pred_2016-12-31,train_pred_2017-01-31,train_pred_2017-02-28,train_pred_2017-03-31,train_pred_2017-04-30,train_pred_2017-05-31,train_pred_2017-06-30,train_pred_2017-07-31,train_pred_2017-08-31,train_pred_2017-09-30,train_pred_2017-10-31,train_pred_2017-11-30,train_pred_2017-12-31,train_pred_2018-01-31,train_pred_2018-02-28,train_pred_2018-03-31,train_pred_2018-04-30,train_pred_2018-05-31,train_pred_2018-06-30,train_pred_2018-07-31,train_pred_2018-08-31,train_pred_2018-09-30,train_pred_2018-10-31,train_pred_2018-11-30,train_pred_2018-12-31,train_lci_2016-01-31,train_lci_2016-02-29,train_lci_2016-03-31,train_lci_2016-04-30,train_lci_2016-05-31,train_lci_2016-06-30,train_lci_2016-07-31,train_lci_2016-08-31,train_lci_2016-09-30,train_lci_2016-10-31,train_lci_2016-11-30,train_lci_2016-12-31,train_lci_2017-01-31,train_lci_2017-02-28,train_lci_2017-03-31,train_lci_2017-04-30,train_lci_2017-05-31,train_lci_2017-06-30,train_lci_2017-07-31,train_lci_2017-08-31,train_lci_2017-09-30,train_lci_2017-10-31,train_lci_2017-11-30,train_lci_2017-12-31,train_lci_2018-01-31,train_lci_2018-02-28,train_lci_2018-03-31,train_lci_2018-04-30,train_lci_2018-05-31,train_lci_2018-06-30,train_lci_2018-07-31,train_lci_2018-08-31,train_lci_2018-09-30,train_lci_2018-10-31,train_lci_2018-11-30,train_lci_2018-12-31,train_uci_2016-01-31,train_uci_2016-02-29,train_uci_2016-03-31,train_uci_2016-04-30,train_uci_2016-05-31,train_uci_2016-06-30,train_uci_2016-07-31,train_uci_2016-08-31,train_uci_2016-09-30,train_uci_2016-10-31,train_uci_2016-11-30,train_uci_2016-12-31,train_uci_2017-01-31,train_uci_2017-02-28,train_uci_2017-03-31,train_uci_2017-04-30,train_uci_2017-05-31,train_uci_2017-06-30,train_uci_2017-07-31,train_uci_2017-08-31,train_uci_2017-09-30,train_uci_2017-10-31,train_uci_2017-11-30,train_uci_2017-12-31,train_uci_2018-01-31,train_uci_2018-02-28,train_uci_2018-03-31,train_uci_2018-04-30,train_uci_2018-05-31,train_uci_2018-06-30,train_uci_2018-07-31,train_uci_2018-08-31,train_uci_2018-09-30,train_uci_2018-10-31,train_uci_2018-11-30,train_uci_2018-12-31,test_pred_2019-01-31,test_pred_2019-02-28,test_pred_2019-03-31,test_pred_2019-04-30,test_pred_2019-05-31,test_pred_2019-06-30,test_pred_2019-07-31,test_pred_2019-08-31,test_pred_2019-09-30,test_pred_2019-10-31,test_pred_2019-11-30,test_pred_2019-12-31,test_lci_2019-01-31,test_lci_2019-02-28,test_lci_2019-03-31,test_lci_2019-04-30,test_lci_2019-05-31,test_lci_2019-06-30,test_lci_2019-07-31,test_lci_2019-08-31,test_lci_2019-09-30,test_lci_2019-10-31,test_lci_2019-11-30,test_lci_2019-12-31,test_uci_2019-01-31,test_uci_2019-02-28,test_uci_2019-03-31,test_uci_2019-04-30,test_uci_2019-05-31,test_uci_2019-06-30,test_uci_2019-07-31,test_uci_2019-08-31,test_uci_2019-09-30,test_uci_2019-10-31,test_uci_2019-11-30,test_uci_2019-12-31
38610," ARIMA(0,1,0)(0,0,0)[12] intercept",12805.479217985852,1495.5908946465775,265.2857142857142,77350.28571428572,77650.28571428571,77799.28571428571,77955.28571428571,78398.28571428571,78973.28571428571,79384.28571428571,79405.28571428571,79320.28571428571,79733.28571428571,80356.28571428571,80909.28571428571,81418.28571428571,81562.28571428571,81630.28571428571,81744.28571428571,81581.28571428571,81530.28571428571,80962.28571428571,81144.28571428571,81347.28571428571,81897.28571428571,82181.28571428571,82545.28571428571,82816.28571428571,83168.28571428571,83783.28571428571,84169.28571428571,84667.28571428571,84974.28571428571,85334.28571428571,85594.28571428571,85841.28571428571,86143.28571428571,86342.28571428571,-1750.5044770129196,76879.16866445453,77179.16866445451,77328.16866445451,77484.16866445451,77927.16866445451,78502.16866445451,78913.16866445451,78934.16866445451,78849.16866445451,79262.16866445451,79885.16866445451,80438.16866445451,80947.16866445451,81091.16866445451,81159.16866445451,81273.16866445451,81110.16866445451,81059.16866445451,80491.16866445451,80673.16866445451,80876.16866445451,81426.16866445451,81710.16866445451,82074.16866445451,82345.16866445451,82697.16866445451,83312.16866445451,83698.16866445451,84196.16866445451,84503.16866445451,84863.16866445451,85123.16866445451,85370.16866445451,85672.16866445451,85871.16866445451,2281.075905584348,77821.40276411692,78121.40276411691,78270.40276411691,78426.40276411691,78869.40276411691,79444.40276411691,79855.40276411691,79876.40276411691,79791.40276411691,80204.40276411691,80827.40276411691,81380.40276411691,81889.40276411691,82033.40276411691,82101.40276411691,82215.40276411691,82052.40276411691,82001.40276411691,81433.40276411691,81615.40276411691,81818.40276411691,82368.40276411691,82652.40276411691,83016.40276411691,83287.40276411691,83639.40276411691,84254.40276411691,84640.40276411691,85138.40276411691,85445.40276411691,85805.40276411691,86065.40276411691,86312.40276411691,86614.40276411691,86813.40276411691,86635.28571428571,86900.57142857142,87165.85714285713,87431.14285714284,87696.42857142855,87961.71428571426,88226.99999999997,88492.28571428568,88757.57142857139,89022.8571428571,89288.14285714281,89553.42857142852,86164.16866445451,86234.31130723494,86349.85847623752,86488.90875748043,86642.97882264682,86807.71790450245,86980.54144774418,87159.7654716127,87344.22027907778,87533.05422085145,87725.62437051354,87921.43123818931,87106.40276411691,87566.8315499079,87981.85580947674,88373.37695680525,88749.87832021028,89115.71066692607,89473.45855225576,89824.80595695866,90170.922578065,90512.66006486275,90850.66134377208,91185.42590466773
38618," ARIMA(0,1,0)(0,0,0)[12] intercept",17181.73250406642,1447.9400199457803,560.1714285714286,104165.17142857144,103960.17142857143,103604.17142857143,103662.17142857143,104380.17142857143,104714.17142857143,104804.17142857143,105808.17142857143,107610.17142857143,109878.17142857143,111033.17142857143,111451.17142857143,111499.17142857143,111980.17142857143,112511.17142857143,112837.17142857143,113120.17142857143,113191.17142857143,113864.17142857143,114004.17142857143,114378.17142857143,114380.17142857143,114887.17142857143,115381.17142857143,115899.17142857143,116577.17142857143,117536.17142857143,118460.17142857143,118933.17142857143,119399.17142857143,119693.17142857143,120017.17142857143,120674.17142857143,121571.17142857143,122829.17142857143,-1647.1754529646971,103149.828415234,102944.82841523399,102588.82841523399,102646.82841523399,103364.82841523399,103698.82841523399,103788.82841523399,104792.82841523399,106594.82841523399,108862.82841523399,110017.82841523399,110435.82841523399,110483.82841523399,110964.82841523399,111495.82841523399,111821.82841523399,112104.82841523399,112175.82841523399,112848.82841523399,112988.82841523399,113362.82841523399,113364.82841523399,113871.82841523399,114365.82841523399,114883.82841523399,115561.82841523399,116520.82841523399,117444.82841523399,117917.82841523399,118383.82841523399,118677.82841523399,119001.82841523399,119658.82841523399,120555.82841523399,121813.82841523399,2767.5183101075545,105180.51444190888,104975.51444190886,104619.51444190886,104677.51444190886,105395.51444190886,105729.51444190886,105819.51444190886,106823.51444190886,108625.51444190886,110893.51444190886,112048.51444190886,112466.51444190886,112514.51444190886,112995.51444190886,113526.51444190886,113852.51444190886,114135.51444190886,114206.51444190886,114879.51444190886,115019.51444190886,115393.51444190886,115395.51444190886,115902.51444190886,116396.51444190886,116914.51444190886,117592.51444190886,118551.51444190886,119475.51444190886,119948.51444190886,120414.51444190886,120708.51444190886,121032.51444190886,121689.51444190886,122586.51444190886,123844.51444190886,123771.17142857143,124331.34285714285,124891.51428571428,125451.6857142857,126011.85714285713,126572.02857142856,127132.19999999998,127692.37142857141,128252.54285714283,128812.71428571426,129372.88571428569,129933.05714285711,122755.82841523399,122895.43099722029,123132.88859950377,123420.99968761085,123741.48114455516,124084.95627485195,124445.8548912822,124820.54770872628,125206.51381713054,125601.91775722925,126005.37390553662,126415.80577043608,124786.51444190886,125767.25471706541,126650.13997192479,127482.37174096056,128282.2331411591,129059.10086800516,129818.54510871776,130564.19514841653,131298.57189715514,132023.51081419925,132740.39752303477,133450.30851527813
38626," ARIMA(0,1,0)(0,0,0)[12] intercept",13861.166672057834,1420.1242570430595,615.742857142857,84330.74285714286,85235.74285714286,86069.74285714286,86919.74285714286,87430.74285714286,88073.74285714286,88665.74285714286,89511.74285714286,90411.74285714286,92280.74285714286,93659.74285714286,95014.74285714286,96240.74285714286,97176.74285714286,97843.74285714286,97822.74285714286,98258.74285714286,98952.74285714286,99876.74285714286,100976.74285714286,102119.74285714286,102833.74285714286,102862.74285714286,102980.74285714286,102421.74285714286,102070.74285714286,102420.74285714286,103695.74285714286,105118.74285714286,105695.74285714286,105585.74285714286,105200.74285714286,104921.74285714286,105397.74285714286,105642.74285714286,-1637.6278219906792,83218.88828172187,84123.88828172187,84957.88828172187,85807.88828172187,86318.88828172187,86961.88828172187,87553.88828172187,88399.88828172187,89299.88828172187,91168.88828172187,92547.88828172187,93902.88828172187,95128.88828172187,96064.88828172187,96731.88828172187,96710.88828172187,97146.88828172187,97840.88828172187,98764.88828172187,99864.88828172187,101007.88828172187,101721.88828172187,101750.88828172187,101868.88828172187,101309.88828172187,100958.88828172187,101308.88828172187,102583.88828172187,104006.88828172187,104583.88828172187,104473.88828172187,104088.88828172187,103809.88828172187,104285.88828172187,104530.88828172187,2869.1135362763935,85442.59743256385,86347.59743256385,87181.59743256385,88031.59743256385,88542.59743256385,89185.59743256385,89777.59743256385,90623.59743256385,91523.59743256385,93392.59743256385,94771.59743256385,96126.59743256385,97352.59743256385,98288.59743256385,98955.59743256385,98934.59743256385,99370.59743256385,100064.59743256385,100988.59743256385,102088.59743256385,103231.59743256385,103945.59743256385,103974.59743256385,104092.59743256385,103533.59743256385,103182.59743256385,103532.59743256385,104807.59743256385,106230.59743256385,106807.59743256385,106697.59743256385,106312.59743256385,106033.59743256385,106509.59743256385,106754.59743256385,105881.74285714286,106497.48571428572,107113.22857142858,107728.97142857144,108344.7142857143,108960.45714285717,109576.20000000003,110191.94285714289,110807.68571428575,111423.42857142861,112039.17142857147,112654.91428571433,104769.88828172187,104925.08589433877,105187.4399561715,105505.26227772945,105858.53187397879,106236.98076489689,106634.50929936675,107047.14321724897,107472.12198802276,107907.43568621879,108351.5669804601,108803.33705520014,106993.59743256385,108069.88553423267,109039.01718668567,109952.68057941344,110830.89669744982,111683.93352081745,112517.8907006333,113336.7424970368,114143.24944054874,114939.42145663843,115726.77587668283,116506.49151622852
38625," ARIMA(0,1,0)(0,0,0)[12] intercept",12263.294806791388,1016.0624975756098,419.97142857142853,74386.97142857143,74625.97142857143,75003.97142857143,75405.97142857143,75892.97142857143,76634.97142857143,77051.97142857143,77194.97142857143,77266.97142857143,77674.97142857143,78429.97142857143,79166.97142857143,80200.97142857143,81082.97142857143,81512.97142857143,81646.97142857143,82043.97142857143,82544.97142857143,83864.97142857143,84930.97142857143,85943.97142857143,86304.97142857143,86562.97142857143,87344.97142857143,87782.97142857143,88361.97142857143,88663.97142857143,88877.97142857143,88864.97142857143,88783.97142857143,88449.97142857143,88245.97142857143,88321.97142857143,88568.97142857143,89114.97142857143,-1670.5189742596954,73659.85981153116,73898.85981153116,74276.85981153116,74678.85981153116,75165.85981153116,75907.85981153116,76324.85981153116,76467.85981153116,76539.85981153116,76947.85981153116,77702.85981153116,78439.85981153116,79473.85981153116,80355.85981153116,80785.85981153116,80919.85981153116,81316.85981153116,81817.85981153116,83137.85981153116,84203.85981153116,85216.85981153116,85577.85981153116,85835.85981153116,86617.85981153116,87055.85981153116,87634.85981153116,87936.85981153116,88150.85981153116,88137.85981153116,88056.85981153116,87722.85981153116,87518.85981153116,87594.85981153116,87841.85981153116,88387.85981153116,2510.4618314025524,75114.0830456117,75353.0830456117,75731.0830456117,76133.0830456117,76620.0830456117,77362.0830456117,77779.0830456117,77922.0830456117,77994.0830456117,78402.0830456117,79157.0830456117,79894.0830456117,80928.0830456117,81810.0830456117,82240.0830456117,82374.0830456117,82771.0830456117,83272.0830456117,84592.0830456117,85658.0830456117,86671.0830456117,87032.0830456117,87290.0830456117,88072.0830456117,88510.0830456117,89089.0830456117,89391.0830456117,89605.0830456117,89592.0830456117,89511.0830456117,89177.0830456117,88973.0830456117,89049.0830456117,89296.0830456117,89842.0830456117,89085.97142857143,89505.94285714286,89925.91428571429,90345.88571428572,90765.85714285714,91185.82857142857,91605.8,92025.77142857143,92445.74285714286,92865.71428571429,93285.68571428572,93705.65714285715,88358.85981153116,88477.65174696548,88666.52002222698,88891.66248020518,89139.98613992531,89404.77612362996,89682.04348592543,89969.18920821667,90264.40800602206,90566.38546269895,90874.12929985457,91186.86861588254,89813.0830456117,90534.23396732024,91185.3085492016,91800.10894836625,92391.72814578898,92966.88101922719,93529.55651407457,94082.35364892619,94627.07770826366,95165.04310872963,95697.24212871687,96224.44566983175
38627," ARIMA(0,1,0)(0,0,0)[12] intercept",16595.62671530967,979.4289471855338,288.65714285714284,100134.65714285715,100465.65714285715,100437.65714285715,100938.65714285715,101012.65714285715,100940.65714285715,100375.65714285715,100212.65714285715,100419.65714285715,101282.65714285715,102003.65714285715,102576.65714285715,102913.65714285715,103105.65714285715,103998.65714285715,104597.65714285715,105397.65714285715,105840.65714285715,106492.65714285715,107147.65714285715,107692.65714285715,107995.65714285715,108305.65714285715,108459.65714285715,108676.65714285715,108939.65714285715,109113.65714285715,109259.65714285715,109300.65714285715,109436.65714285715,109571.65714285715,109617.65714285715,109715.65714285715,109786.65714285715,110039.65714285715,-1760.8002067424864,99535.6441153412,99866.6441153412,99838.6441153412,100339.6441153412,100413.6441153412,100341.6441153412,99776.6441153412,99613.6441153412,99820.6441153412,100683.6441153412,101404.6441153412,101977.6441153412,102314.6441153412,102506.6441153412,103399.6441153412,103998.6441153412,104798.6441153412,105241.6441153412,105893.6441153412,106548.6441153412,107093.6441153412,107396.6441153412,107706.6441153412,107860.6441153412,108077.6441153412,108340.6441153412,108514.6441153412,108660.6441153412,108701.6441153412,108837.6441153412,108972.6441153412,109018.6441153412,109116.6441153412,109187.6441153412,109440.6441153412,2338.114492456772,100733.6701703731,101064.6701703731,101036.6701703731,101537.6701703731,101611.6701703731,101539.6701703731,100974.6701703731,100811.6701703731,101018.6701703731,101881.6701703731,102602.6701703731,103175.6701703731,103512.6701703731,103704.6701703731,104597.6701703731,105196.6701703731,105996.6701703731,106439.6701703731,107091.6701703731,107746.6701703731,108291.6701703731,108594.6701703731,108904.6701703731,109058.6701703731,109275.6701703731,109538.6701703731,109712.6701703731,109858.6701703731,109899.6701703731,110035.6701703731,110170.6701703731,110216.6701703731,110314.6701703731,110385.6701703731,110638.6701703731,110237.65714285715,110526.3142857143,110814.97142857144,111103.62857142859,111392.28571428574,111680.94285714289,111969.60000000003,112258.25714285718,112546.91428571433,112835.57142857148,113124.22857142863,113412.88571428577,109638.6441153412,109679.18193816309,109777.45043051818,109905.60251639671,110052.85186535215,110213.6665904491,110384.76049710497,110563.99244775476,110749.8752031665,110941.325913508,111137.52711462342,111337.84371817925,110836.6701703731,111373.4466332655,111852.49242662471,112301.65462646047,112731.71956321933,113148.21912383668,113554.4395028951,113952.5218379596,114343.95336826215,114729.81694363496,115110.93002823384,115487.9277103923
38621," ARIMA(0,1,0)(0,0,0)[12] intercept",8967.897220715411,713.854780721713,448.5142857142857,54614.514285714286,54330.514285714286,54415.514285714286,54394.514285714286,55075.514285714286,55634.514285714286,56598.514285714286,56543.514285714286,57041.514285714286,57064.514285714286,57949.514285714286,58855.514285714286,60226.514285714286,61797.514285714286,63342.514285714286,64454.514285714286,65308.514285714286,65423.514285714286,65664.5142857143,66028.5142857143,66558.5142857143,67496.5142857143,68114.5142857143,68342.5142857143,67967.5142857143,67853.5142857143,67866.5142857143,68725.5142857143,69250.5142857143,70233.5142857143,70460.5142857143,70796.5142857143,70714.5142857143,70688.5142857143,70198.5142857143,-1765.618749335067,53584.501530355046,53300.501530355046,53385.501530355046,53364.501530355046,54045.501530355046,54604.501530355046,55568.501530355046,55513.501530355046,56011.501530355046,56034.501530355046,56919.501530355046,57825.501530355046,59196.501530355046,60767.501530355046,62312.501530355046,63424.501530355046,64278.501530355046,64393.501530355046,64634.50153035505,64998.50153035505,65528.50153035505,66466.50153035505,67084.50153035505,67312.50153035505,66937.50153035505,66823.50153035505,66836.50153035505,67695.50153035505,68220.50153035505,69203.50153035505,69430.50153035505,69766.50153035505,69684.50153035505,69658.50153035505,69168.50153035505,2662.647320763638,55644.527041073525,55360.527041073525,55445.527041073525,55424.527041073525,56105.527041073525,56664.527041073525,57628.527041073525,57573.527041073525,58071.527041073525,58094.527041073525,58979.527041073525,59885.527041073525,61256.527041073525,62827.527041073525,64372.527041073525,65484.527041073525,66338.52704107352,66453.52704107352,66694.52704107354,67058.52704107354,67588.52704107354,68526.52704107354,69144.52704107354,69372.52704107354,68997.52704107354,68883.52704107354,68896.52704107354,69755.52704107354,70280.52704107354,71263.52704107354,71490.52704107354,71826.52704107354,71744.52704107354,71718.52704107354,71228.52704107354,70312.5142857143,70761.02857142859,71209.54285714288,71658.05714285717,72106.57142857146,72555.08571428576,73003.60000000005,73452.11428571434,73900.62857142864,74349.14285714293,74797.65714285722,75246.17142857151,69282.50153035505,69304.37056338227,69425.50843241667,69598.03163213869,69803.39288989635,70032.08003509746,70278.44240209508,70538.79826962171,70810.59030535091,71091.95653118193,71381.49130405049,71678.10257911908,71342.52704107354,72217.6865794749,72993.57728186909,73718.08265357565,74409.74996724658,75078.09139347405,75728.75759790502,76365.43030180698,76990.66683750636,77606.32918310392,78213.82298166395,78814.24027802395
38617," ARIMA(1,1,0)(0,0,0)[12] intercept",9610.894357838297,323.4298950064548,131.59730463558412,58392.815746996974,58103.475961207696,58031.28400140998,58475.26894984645,58467.08080057115,58582.27885720472,58599.68163888608,58630.4816769913,58626.68278204281,58628.6827820428,58628.28285825325,58911.47386542036,59652.657823121015,60205.26113827551,60729.662586274026,60748.07889530995,61032.07317952633,61036.481105412946,61238.47615173381,61125.28533509282,61297.87779025845,61112.88788814283,60847.69211782271,60553.09375634735,60171.09680476528,60241.8829344637,60206.28400140998,60445.07546583978,60549.078323731585,60749.67573257635,60852.67839994203,61149.67268415842,61567.86788290018,62196.06041427625,62759.86121448596,-1870.5120486992657,57984.52063081422,57703.09331265243,57630.901352854715,58074.88630129119,58066.69815201589,58181.89620864946,58199.29899033082,58230.09902843604,58226.300133487544,58228.30013348754,58227.90020969799,58511.0912168651,59252.27517456575,59804.87848972025,60329.27993771876,60347.696246754684,60631.690530971064,60636.09845685768,60838.09350317855,60724.902686537556,60897.495141703184,60712.50523958757,60447.30946926745,60152.711107792085,59770.714156210015,59841.500285908434,59805.901352854715,60044.692817284515,60148.69567517632,60349.29308402108,60452.295751386766,60749.29003560315,61167.48523434492,61795.67776572099,62359.478565930694,2133.706657970434,58801.110863179725,58503.85860976296,58431.66664996524,58875.65159840172,58867.463449126415,58982.661505759985,59000.064287441346,59030.864325546565,59027.06543059807,59029.065430598064,59028.66550680852,59311.856513975625,60053.04047167628,60605.64378683078,61130.04523482929,61148.46154386521,61432.45582808159,61436.86375396821,61638.858800289076,61525.66798364808,61698.26043881371,61513.270536698095,61248.07476637798,60953.47640490261,60571.47945332054,60642.26558301896,60606.66664996524,60845.45811439504,60949.46097228685,61150.05838113161,61253.06104849729,61550.05533271368,61968.250531455444,62596.44306283152,63160.24386304122,63225.86445343001,63371.512510279026,63505.919429950234,63638.07855053193,63769.78819694861,63901.40796565961,64033.009762254274,64164.60796511051,64296.205449356,64427.80278990672,64559.40010172396,64690.9974077956,62825.48180487475,62746.10654047825,62707.42188278266,62696.137571229,62703.22953678947,62723.286564936076,62753.00260929855,62790.24567260083,62833.56190601604,62881.911214308246,62934.51997288463,62990.79444612379,63626.247101985275,63996.9184800798,64304.416977117806,64580.019529834855,64836.346857107754,65079.52936638314,65313.01691521,65538.97025762018,65758.84899269596,65973.69436550519,66184.28023056328,66391.2003694674
38641," ARIMA(0,1,0)(0,0,0)[12] intercept",27849.52310672678,2287.495900148709,908.2857142857142,168814.2857142857,168576.2857142857,169325.2857142857,170765.2857142857,172505.2857142857,174562.2857142857,176840.2857142857,179585.2857142857,180085.2857142857,179462.2857142857,178148.2857142857,178821.2857142857,179535.2857142857,180236.2857142857,180473.2857142857,181659.2857142857,183119.2857142857,184332.2857142857,184770.2857142857,184525.2857142857,185617.2857142857,187142.2857142857,189789.2857142857,190706.2857142857,191545.2857142857,192281.2857142857,193834.2857142857,194690.2857142857,195234.2857142857,194578.2857142857,195232.2857142857,196384.2857142857,199608.2857142857,200594.2857142857,201181.2857142857,-1827.9965955060452,166904.89260175356,166666.89260175356,167415.89260175356,168855.89260175356,170595.89260175356,172652.89260175356,174930.89260175356,177675.89260175356,178175.89260175356,177552.89260175356,176238.89260175356,176911.89260175356,177625.89260175356,178326.89260175356,178563.89260175356,179749.89260175356,181209.89260175356,182422.89260175356,182860.89260175356,182615.89260175356,183707.89260175356,185232.89260175356,187879.89260175356,188796.89260175356,189635.89260175356,190371.89260175356,191924.89260175356,192780.89260175356,193324.89260175356,192668.89260175356,193322.89260175356,194474.89260175356,197698.89260175356,198684.89260175356,199271.89260175356,3644.5680240774736,170723.67882681786,170485.67882681786,171234.67882681786,172674.67882681786,174414.67882681786,176471.67882681786,178749.67882681786,181494.67882681786,181994.67882681786,181371.67882681786,180057.67882681786,180730.67882681786,181444.67882681786,182145.67882681786,182382.67882681786,183568.67882681786,185028.67882681786,186241.67882681786,186679.67882681786,186434.67882681786,187526.67882681786,189051.67882681786,191698.67882681786,192615.67882681786,193454.67882681786,194190.67882681786,195743.67882681786,196599.67882681786,197143.67882681786,196487.67882681786,197141.67882681786,198293.67882681786,201517.67882681786,202503.67882681786,203090.67882681786,200604.2857142857,201512.57142857142,202420.85714285713,203329.14285714284,204237.42857142855,205145.71428571426,206053.99999999997,206962.28571428568,207870.5714285714,208778.8571428571,209687.1428571428,210595.42857142852,198694.89260175356,198812.2817929267,199113.69126032936,199510.35663207853,199967.89577603678,200468.6754416259,201002.22066918033,201561.7064429962,202142.39209097496,202740.82595861732,203354.40232558484,203981.096806373,202513.67882681786,204212.86106421615,205728.0230253849,207147.92908220715,208506.96136682032,209822.75312980262,211105.7793308196,212362.86498557517,213598.75076616782,214816.88832709688,216019.88338870078,217209.76033648403
38632," ARIMA(0,1,0)(0,0,0)[12] intercept",31261.937941689495,807.2349279556634,803.0857142857142,189156.0857142857,189258.08571428573,189261.08571428573,189649.08571428573,190310.08571428573,191695.08571428573,193012.08571428573,194288.08571428573,195093.08571428573,195712.08571428573,196326.08571428573,197284.08571428573,198116.08571428573,198826.08571428573,199270.08571428573,200281.08571428573,201163.08571428573,201718.08571428573,201821.08571428573,202019.08571428573,202233.08571428573,202529.08571428573,203188.08571428573,204000.08571428573,205009.08571428573,205798.08571428573,206842.08571428573,206914.08571428573,208175.08571428573,209507.08571428573,211773.08571428573,212871.08571428573,214367.08571428573,215330.08571428573,216657.08571428573,-1373.0203748516585,188210.5811450283,188312.58114502832,188315.58114502832,188703.58114502832,189364.58114502832,190749.58114502832,192066.58114502832,193342.58114502832,194147.58114502832,194766.58114502832,195380.58114502832,196338.58114502832,197170.58114502832,197880.58114502832,198324.58114502832,199335.58114502832,200217.58114502832,200772.58114502832,200875.58114502832,201073.58114502832,201287.58114502832,201583.58114502832,202242.58114502832,203054.58114502832,204063.58114502832,204852.58114502832,205896.58114502832,205968.58114502832,207229.58114502832,208561.58114502832,210827.58114502832,211925.58114502832,213421.58114502832,214384.58114502832,215711.58114502832,2979.1918034230866,190101.5902835431,190203.59028354313,190206.59028354313,190594.59028354313,191255.59028354313,192640.59028354313,193957.59028354313,195233.59028354313,196038.59028354313,196657.59028354313,197271.59028354313,198229.59028354313,199061.59028354313,199771.59028354313,200215.59028354313,201226.59028354313,202108.59028354313,202663.59028354313,202766.59028354313,202964.59028354313,203178.59028354313,203474.59028354313,204133.59028354313,204945.59028354313,205954.59028354313,206743.59028354313,207787.59028354313,207859.59028354313,209120.59028354313,210452.59028354313,212718.59028354313,213816.59028354313,215312.59028354313,216275.59028354313,217602.59028354313,217264.08571428573,218067.17142857146,218870.25714285718,219673.3428571429,220476.42857142864,221279.51428571437,222082.6000000001,222885.68571428582,223688.77142857155,224491.85714285728,225294.942857143,226098.02857142873,216318.58114502832,216730.0260434419,217232.59519011484,217782.3337186281,218362.21608153242,218963.51054156374,219581.03004626976,220211.39494402672,220852.25772079933,221501.90916590748,222159.0589633496,222822.70466594404,218209.59028354313,219404.316813701,220507.91909559953,221564.35199565772,222590.64106132486,223595.518029865,224584.16995373042,225559.97648454492,226525.28513634377,227481.80511980708,228430.8267509364,229373.35247691342
38603," ARIMA(0,1,1)(0,0,0)[12] intercept",12718.06287403241,2362.0598344905334,139.355275115416,76980.78902695006,76677.13541629756,76503.69153533371,76522.96939188142,76490.97203658604,76768.16497771855,76823.95121725842,77001.57789476399,77172.68872445096,77634.33613660363,77923.84574358391,78255.6122326271,78666.3950102502,79046.16259231964,79426.1993207662,79869.8850343736,80361.41383168421,80887.07109496188,80852.63990092555,80719.1176683269,80370.80706285061,80315.83712857818,80149.66172826018,80024.2204121695,79895.8160695054,79851.25795363162,79903.46244171142,79936.90168543477,80105.32150140037,80109.97326802247,80343.1597346865,80653.71811666148,81089.85488473711,81245.59059365896,81347.20506198551,-1855.1074384707072,76611.58518031029,76312.20091281235,76138.86169855205,76158.14216772032,76126.14487766844,76403.33782043026,76459.12406001083,76636.7507375174,76807.8615672044,77269.50897935707,77559.01858633735,77890.78507538054,78301.56785300364,78681.33543507308,79061.37216351964,79505.05787712704,79996.58667443765,80522.24393771532,80487.812743679,80354.29051108034,80005.97990560405,79951.00997133162,79784.83457101362,79659.39325492294,79530.98891225884,79486.43079638506,79538.63528446486,79572.07452818821,79740.4943441538,79745.14611077591,79978.33257743994,80288.89095941492,80725.02772749055,80880.7634364124,80982.37790473895,2133.817988701539,77349.99287358984,77042.06991978278,76868.52137211537,76887.79661604251,76855.79919550364,77132.99213500685,77188.77837450602,77366.40505201058,77537.51588169752,77999.16329385019,78288.67290083047,78620.43938987366,79031.22216749676,79410.9897495662,79791.02647801276,80234.71219162016,80726.24098893077,81251.89825220844,81217.46705817211,81083.94482557346,80735.63422009717,80680.66428582474,80514.48888550674,80389.04756941606,80260.64322675196,80216.08511087818,80268.28959895798,80301.72884268133,80470.14865864693,80474.80042526903,80707.98689193306,81018.54527390804,81454.68204198367,81610.41775090552,81712.03221923207,81787.41004431805,81926.76531943347,82066.12059454889,82205.47586966431,82344.83114477973,82484.18641989515,82623.54169501057,82762.89697012599,82902.25224524141,83041.60752035683,83180.96279547225,83320.31807058767,81422.58288707149,81368.56451899557,81366.0653020509,81387.8165937435,81424.47470815082,81471.49433965102,81526.25662342065,81587.08924465426,81652.84715231761,81722.70556601419,81796.04704203676,81872.39510196721,82152.23720156461,82484.96611987137,82766.17588704688,83023.13514558513,83265.18758140864,83496.87850013928,83720.8267666005,83938.70469559773,84151.65733816521,84360.50947469947,84565.87854890774,84768.24103920814
