zip_code,model_order,train_rmse,test_rmse,train_pred_2016-01-31,train_pred_2016-02-29,train_pred_2016-03-31,train_pred_2016-04-30,train_pred_2016-05-31,train_pred_2016-06-30,train_pred_2016-07-31,train_pred_2016-08-31,train_pred_2016-09-30,train_pred_2016-10-31,train_pred_2016-11-30,train_pred_2016-12-31,train_pred_2017-01-31,train_pred_2017-02-28,train_pred_2017-03-31,train_pred_2017-04-30,train_pred_2017-05-31,train_pred_2017-06-30,train_pred_2017-07-31,train_pred_2017-08-31,train_pred_2017-09-30,train_pred_2017-10-31,train_pred_2017-11-30,train_pred_2017-12-31,train_pred_2018-01-31,train_pred_2018-02-28,train_pred_2018-03-31,train_pred_2018-04-30,train_pred_2018-05-31,train_pred_2018-06-30,train_pred_2018-07-31,train_pred_2018-08-31,train_pred_2018-09-30,train_pred_2018-10-31,train_pred_2018-11-30,train_pred_2018-12-31,train_lci_2016-01-31,train_lci_2016-02-29,train_lci_2016-03-31,train_lci_2016-04-30,train_lci_2016-05-31,train_lci_2016-06-30,train_lci_2016-07-31,train_lci_2016-08-31,train_lci_2016-09-30,train_lci_2016-10-31,train_lci_2016-11-30,train_lci_2016-12-31,train_lci_2017-01-31,train_lci_2017-02-28,train_lci_2017-03-31,train_lci_2017-04-30,train_lci_2017-05-31,train_lci_2017-06-30,train_lci_2017-07-31,train_lci_2017-08-31,train_lci_2017-09-30,train_lci_2017-10-31,train_lci_2017-11-30,train_lci_2017-12-31,train_lci_2018-01-31,train_lci_2018-02-28,train_lci_2018-03-31,train_lci_2018-04-30,train_lci_2018-05-31,train_lci_2018-06-30,train_lci_2018-07-31,train_lci_2018-08-31,train_lci_2018-09-30,train_lci_2018-10-31,train_lci_2018-11-30,train_lci_2018-12-31,train_uci_2016-01-31,train_uci_2016-02-29,train_uci_2016-03-31,train_uci_2016-04-30,train_uci_2016-05-31,train_uci_2016-06-30,train_uci_2016-07-31,train_uci_2016-08-31,train_uci_2016-09-30,train_uci_2016-10-31,train_uci_2016-11-30,train_uci_2016-12-31,train_uci_2017-01-31,train_uci_2017-02-28,train_uci_2017-03-31,train_uci_2017-04-30,train_uci_2017-05-31,train_uci_2017-06-30,train_uci_2017-07-31,train_uci_2017-08-31,train_uci_2017-09-30,train_uci_2017-10-31,train_uci_2017-11-30,train_uci_2017-12-31,train_uci_2018-01-31,train_uci_2018-02-28,train_uci_2018-03-31,train_uci_2018-04-30,train_uci_2018-05-31,train_uci_2018-06-30,train_uci_2018-07-31,train_uci_2018-08-31,train_uci_2018-09-30,train_uci_2018-10-31,train_uci_2018-11-30,train_uci_2018-12-31,test_pred_2019-01-31,test_pred_2019-02-28,test_pred_2019-03-31,test_pred_2019-04-30,test_pred_2019-05-31,test_pred_2019-06-30,test_pred_2019-07-31,test_pred_2019-08-31,test_pred_2019-09-30,test_pred_2019-10-31,test_pred_2019-11-30,test_pred_2019-12-31,test_lci_2019-01-31,test_lci_2019-02-28,test_lci_2019-03-31,test_lci_2019-04-30,test_lci_2019-05-31,test_lci_2019-06-30,test_lci_2019-07-31,test_lci_2019-08-31,test_lci_2019-09-30,test_lci_2019-10-31,test_lci_2019-11-30,test_lci_2019-12-31,test_uci_2019-01-31,test_uci_2019-02-28,test_uci_2019-03-31,test_uci_2019-04-30,test_uci_2019-05-31,test_uci_2019-06-30,test_uci_2019-07-31,test_uci_2019-08-31,test_uci_2019-09-30,test_uci_2019-10-31,test_uci_2019-11-30,test_uci_2019-12-31
28777," ARIMA(0,1,0)(1,0,0)[12] intercept",21116.473228331117,1145.5042904192767,440.1478271144871,127576.14782711449,128029.14782711449,128679.14782711449,129118.14782711449,129613.14782711449,129932.14782711449,130282.14782711449,130525.14782711449,131027.14782711449,131357.14782711447,131668.14782711447,131676.57499761402,132215.69058589486,132633.35377772836,133011.27797327726,133502.92842374768,133954.8841508406,134394.36922163673,134781.50139663075,135288.13473005648,135954.6369178973,136595.79122934482,137204.94554079237,137758.91400924834,138301.16458846422,138822.91568238463,139274.58826930862,139838.07166696843,140315.82443402513,140950.53460131105,141551.27964641355,141761.69393216743,141772.60101067167,141813.22932468855,142267.69225903114,-1539.452204913072,127298.01572521076,127751.01572521076,128401.01572521076,128840.01572521076,129335.01572521076,129654.01572521076,130004.01572521076,130247.01572521076,130749.01572521076,131079.01572521075,131390.01572521075,131398.47819010893,131939.35211668522,132357.01530851872,132734.93950406762,133226.58995453804,133678.54568163096,134118.0307524271,134505.1629274211,135011.79626084684,135678.29844868765,136319.45276013517,136928.60707158272,137482.5755400387,138024.82611925458,138546.57721317498,138998.24980009897,139561.7331977588,140039.48596481548,140674.1961321014,141274.9411772039,141485.35546295778,141496.26254146203,141536.8908554789,141991.3537898215,2419.7478591420463,127854.27992901822,128307.27992901822,128957.27992901822,129396.27992901822,129891.27992901822,130210.27992901822,130560.27992901822,130803.27992901822,131305.27992901823,131635.2799290182,131946.2799290182,131954.6718051191,132492.0290551045,132909.692246938,133287.6164424869,133779.26689295733,134231.22262005025,134670.70769084638,135057.8398658404,135564.47319926613,136230.97538710694,136872.12969855446,137481.284010002,138035.252478458,138577.50305767386,139099.25415159427,139550.92673851826,140114.41013617808,140592.16290323477,141226.8730705207,141827.6181156232,142038.03240137707,142048.93947988132,142089.5677938982,142544.0307282408,142645.21825646178,143077.219138388,143514.20895208744,143941.22090224043,144376.96348299657,144795.92511142456,145215.7938183568,145680.5629112481,146169.48296931435,146655.34163742885,147094.59914738886,147541.68020944778,142368.87978725214,142686.4175274263,143035.57668333055,143388.54396382114,143759.05188104557,144119.03686555914,144484.6709511478,144898.95968932472,145340.46756168545,145781.4826696021,146178.0881298793,146584.41567193397,142921.55672567143,143468.0207493497,143992.84122084433,144493.89784065972,144994.87508494756,145472.81335728997,145946.91668556578,146462.16613317147,146998.49837694326,147529.2006052556,148011.11016489842,148498.94474696158
28719," ARIMA(2,1,2)(0,0,1)[12] intercept",25050.45013004401,2883.9081929088984,144.2875586976198,148749.76380068203,146760.0022291582,145569.61370440095,145973.4107124956,147661.42186861395,148730.67732445462,150028.3437669484,150547.6015372529,151448.03351983608,150845.0078851388,149841.72304795944,148638.17796071988,148951.9165026136,150659.93491792041,153080.88436396152,155155.58462704174,155263.03154929157,155098.3385351056,154062.16481821414,153303.46420859243,152707.03439185623,153162.16503875112,153142.38580556828,153401.45535500627,152976.01932248689,152427.6121861526,152487.5232256557,152764.23579881157,153707.05553881323,154158.51255997218,154354.98418437512,154793.21757425764,154633.27311823348,154391.18130583293,154262.45193514207,-2161.491789561804,147535.5152440958,145547.01518471105,144358.0183442044,144762.41821069008,146450.53413305228,147520.2462609584,148818.79405520973,149338.71339411192,150239.31473131198,149636.39751270722,148633.53597889954,147430.59928201252,147744.81390147924,149452.87723012647,151873.97179150584,153949.00165505148,154056.72934459022,153892.12217443003,152855.98180887653,152097.43292976412,151501.2181601206,151956.47074828553,151936.7130809503,152195.8304118635,151770.51933278947,151222.23095809898,151282.18381425616,151558.90748965874,152501.78174348408,152953.32529139382,153149.85163880454,153588.09595233717,153428.16736787726,153186.12359255753,153057.4444094004,2450.0669069570436,149964.01235726828,147972.98927360537,146781.2090645975,147184.4032143011,148872.30960417562,149941.10838795084,151237.8934786871,151756.48968039386,152656.75230836018,152053.61825757037,151049.91011701935,149845.75663942724,150159.01910374797,151866.99260571436,154287.7969364172,156362.167599032,156469.33375399292,156304.55489578118,155268.34782755174,154509.49548742073,153912.85062359186,154367.8593292167,154348.05853018624,154607.08029814903,154181.5193121843,153632.99341420623,153692.86263705522,153969.5641079644,154912.32933414239,155363.69982855054,155560.1167299457,155998.3391961781,155838.3788685897,155596.23901910833,155467.45946088375,153603.0752167731,153509.70651965047,153424.65730874822,153457.03970542367,153640.12165894982,153944.09261981066,154277.26488438528,154543.7732632269,154700.51509378722,154752.2989990256,154754.67913754875,154786.46703391205,152398.08784798908,151851.79143303877,151448.3188024889,151221.43482636317,151167.25933774468,151237.23630526924,151335.2430868814,151371.38042945403,151312.34193491028,151169.79523729032,150999.7933210964,150876.0123015808,154808.06258555714,155167.62160626217,155400.99581500754,155692.64458448417,156112.98398015497,156650.94893435208,157219.28668188915,157716.16609699978,158088.68825266417,158334.80276076088,158509.5649540011,158696.9217662433
28775," ARIMA(1,1,1)(1,0,0)[12] intercept",39933.957471816444,2170.892146273284,613.5366827041448,237843.28211073292,237098.73353404782,235912.52592231968,235752.2071052574,236043.71126247232,236892.0960836026,238114.6819730221,239882.7054035855,241129.59937462403,242415.39198242888,242203.16579791822,242549.57503981132,243242.89712649572,244879.77436847083,246226.76957166323,246990.36534079985,246766.43473294066,246855.91422156952,245405.226101266,244804.2274954388,244465.2149764894,245365.80059208252,247494.53937440712,249225.60856290287,249850.5552677605,249528.2853063746,249606.288934584,250542.0323783194,252239.9328497044,253471.15117160795,255045.75858417872,255558.81990139687,255342.51395896135,254624.5043059778,254414.0298858537,-2007.9887754668666,236102.6188575534,235358.55154754955,234172.51816442513,234012.26247101754,234303.7895131783,235152.18264200698,236374.7715581831,238142.79610292523,239389.69049635227,240675.48327791312,240463.25718147514,240809.67103006755,241502.99891554407,243139.87615832782,244486.87136181322,245250.467131056,245026.5365232353,245116.0160118781,243665.32789157963,243064.32928575427,242725.31676680554,243625.9023823989,245754.64116472358,247485.71035321936,248110.657058077,247788.3870966911,247866.3907249005,248802.13416863588,250500.0346400209,251731.25296192445,253305.8603744952,253818.92169171336,253602.61574927784,252884.6060962943,252674.1316761702,3235.0621408751563,239583.94536391244,238838.91552054608,237652.53368021423,237492.15173949726,237783.63301176636,238632.00952519823,239854.59238786108,241622.6147042458,242869.5082528958,244155.30068694463,243943.0744143613,244289.47904955508,244982.79533744737,246619.67257861383,247966.66778151324,248730.2635505437,248506.33294264603,248595.81243126094,247145.12431095235,246544.12570512333,246205.11318617326,247105.69880176615,249234.43758409066,250965.50677258638,251590.453477444,251268.1835160581,251346.18714426752,252281.9305880029,253979.8310593879,255211.04938129146,256785.65679386223,257298.71811108038,257082.41216864486,256364.40251566132,256153.9280955372,255905.5591600664,256517.95562886295,257130.88747970466,257746.41585360005,258364.3668278703,258980.39654716128,259597.5367279646,260210.7127280003,260821.20063779282,261429.88078550252,262040.48283303145,262657.33453349874,254165.66095038288,254092.131120159,254190.34361674415,254376.68292978907,254618.33615151577,254894.70329187042,255199.46654590746,255521.63817261695,255858.48626509585,256208.02626485983,256571.85268501862,256952.6480658536,257645.4573697499,258943.7801375669,260071.43134266516,261116.14877741103,262110.39750422485,263066.08980245213,263995.6069100217,264899.78728338366,265783.91501048976,266651.7353061452,267509.1129810443,268362.02100114385
28806," ARIMA(0,1,0)(0,0,0)[12] intercept",34129.93441509697,6986.413573140664,1682.2571428571423,208101.25714285715,208702.25714285715,209924.25714285715,212466.25714285715,214974.25714285715,217061.25714285715,219134.25714285715,221033.25714285715,224077.25714285715,227116.25714285715,230365.25714285715,232668.25714285715,234878.25714285715,236485.25714285715,237705.25714285715,238918.25714285715,240160.25714285715,241302.25714285715,243187.25714285715,245428.25714285715,247297.25714285715,248712.25714285715,249388.25714285715,250788.25714285715,252121.25714285715,254357.25714285715,256199.25714285715,258129.25714285715,259823.25714285715,261658.25714285715,262674.2571428571,263418.2571428572,263631.2571428571,264472.2571428571,265706.2571428571,-719.4182442742144,206713.24206928682,207314.24206928682,208536.24206928682,211078.24206928682,213586.24206928682,215673.24206928682,217746.24206928682,219645.24206928682,222689.24206928682,225728.24206928682,228977.24206928682,231280.24206928682,233490.24206928682,235097.24206928682,236317.24206928682,237530.24206928682,238772.24206928682,239914.24206928682,241799.24206928682,244040.24206928682,245909.24206928682,247324.24206928682,248000.24206928682,249400.24206928682,250733.24206928682,252969.24206928682,254811.24206928682,256741.24206928682,258435.24206928682,260270.24206928682,261286.2420692868,262030.24206928685,262243.2420692868,263084.2420692868,264318.2420692868,4083.932529988499,209489.2722164275,210090.2722164275,211312.2722164275,213854.2722164275,216362.2722164275,218449.2722164275,220522.2722164275,222421.2722164275,225465.2722164275,228504.2722164275,231753.2722164275,234056.2722164275,236266.2722164275,237873.2722164275,239093.2722164275,240306.2722164275,241548.2722164275,242690.2722164275,244575.2722164275,246816.2722164275,248685.2722164275,250100.2722164275,250776.2722164275,252176.2722164275,253509.2722164275,255745.2722164275,257587.2722164275,259517.2722164275,261211.2722164275,263046.2722164275,264062.27221642743,264806.2722164275,265019.27221642743,265860.27221642743,267094.27221642743,266980.2571428571,268662.51428571425,270344.7714285714,272027.0285714285,273709.2857142856,275391.54285714275,277073.7999999999,278756.057142857,280438.3142857141,282120.57142857125,283802.82857142837,285485.0857142855,265592.2420692868,266699.5645438928,267940.6587994761,269250.9984242878,270605.58965598803,271991.6141716038,273401.45729932375,274830.1576592141,276274.26906500314,277731.28236944287,279199.30336903804,280676.86045609496,268368.27221642743,270625.4640275357,272748.88405766664,274803.05871856917,276812.9817725832,278791.4715426817,280746.142700676,282681.9566264999,284602.3595064251,286509.8604876996,288406.3537738187,290293.310972476
28904," ARIMA(0,1,0)(0,0,0)[12] intercept",27655.6806806322,515.7345412193451,599.6857142857141,167123.6857142857,167644.6857142857,168580.6857142857,169232.6857142857,169913.6857142857,170341.6857142857,170890.6857142857,170963.6857142857,170883.6857142857,171238.6857142857,171347.6857142857,171854.6857142857,172282.6857142857,172992.6857142857,173218.6857142857,173349.6857142857,173334.6857142857,174030.6857142857,174501.6857142857,175714.6857142857,176418.6857142857,177259.6857142857,177741.6857142857,178481.6857142857,179220.6857142857,179967.6857142857,180773.6857142857,181898.6857142857,182909.6857142857,183803.6857142857,184582.6857142857,185214.6857142857,185974.6857142857,186582.6857142857,187448.6857142857,-1449.0476668344716,166527.1543687371,167048.1543687371,167984.1543687371,168636.1543687371,169317.1543687371,169745.1543687371,170294.1543687371,170367.1543687371,170287.1543687371,170642.1543687371,170751.1543687371,171258.1543687371,171686.1543687371,172396.1543687371,172622.1543687371,172753.1543687371,172738.1543687371,173434.1543687371,173905.1543687371,175118.1543687371,175822.1543687371,176663.1543687371,177145.1543687371,177885.1543687371,178624.1543687371,179371.1543687371,180177.1543687371,181302.1543687371,182313.1543687371,183207.1543687371,183986.1543687371,184618.1543687371,185378.1543687371,185986.1543687371,186852.1543687371,2648.4190954058995,167720.2170598343,168241.2170598343,169177.2170598343,169829.2170598343,170510.2170598343,170938.2170598343,171487.2170598343,171560.2170598343,171480.2170598343,171835.2170598343,171944.2170598343,172451.2170598343,172879.2170598343,173589.2170598343,173815.2170598343,173946.2170598343,173931.2170598343,174627.2170598343,175098.2170598343,176311.2170598343,177015.2170598343,177856.2170598343,178338.2170598343,179078.2170598343,179817.2170598343,180564.2170598343,181370.2170598343,182495.2170598343,183506.2170598343,184400.2170598343,185179.2170598343,185811.2170598343,186571.2170598343,187179.2170598343,188045.2170598343,188112.6857142857,188712.3714285714,189312.0571428571,189911.74285714282,190511.42857142852,191111.11428571423,191710.79999999993,192310.48571428563,192910.17142857134,193509.85714285704,194109.54285714275,194709.22857142845,187516.1543687371,187868.7487093159,188278.8345440595,188718.6801660456,189177.54393207244,189649.91687354428,190132.5264104236,190623.24027577462,191120.57739192553,191623.45939523852,192131.0722082722,192642.78337383326,188709.2170598343,189555.99414782692,190345.27974165473,191104.80554824002,191845.3132107846,192572.31169788417,193289.07358957626,193997.73115279665,194699.76546521715,195396.25489047557,196088.0135060133,196775.67376902365
28803," ARIMA(0,1,1)(0,0,1)[12] intercept",41964.97466813798,7809.829922632961,1644.9540872545608,253858.4052771711,255360.07901050724,256080.66496679187,258264.95428675305,260208.52479787648,261904.20173024692,263729.28232388967,265842.0156556303,268552.15451555606,271437.55491284246,274654.93773557676,278360.3443789309,280010.2658317297,281518.61198154994,282842.13583167765,284088.7613268639,285643.90787456225,287156.3256450773,289040.64165682165,291506.9641869821,293673.64201612223,295592.9365317753,296602.5074877594,298279.5806409368,299395.133315566,301481.02878896263,303133.512533259,305040.9271249465,306647.7282195988,308082.2302242012,309057.6685243738,309599.93245749467,309913.01177622215,310527.4931480151,311284.67864805897,-736.7663418126649,252505.25814453658,254007.0297334939,254727.61571068066,256911.9050306463,258855.47554176973,260551.15247414017,262376.23306778294,264488.9663995236,267199.10525944934,270084.50565673574,273301.8884873793,277007.3321562645,278657.3312763575,280165.677442768,281489.20129289926,282735.8267880855,284290.97333578387,285803.3911062989,287687.70711804327,290154.0296482037,292320.70747734385,294240.0019929969,295249.57294898236,296926.64610843867,298042.19879624055,300128.09426964,301780.57801393635,303687.99260562385,305294.7937002762,306729.2957048786,307704.73400505114,308246.997938172,308560.0772568995,309174.55862869247,309931.7441287363,4026.6745163217865,255211.55240980565,256713.12828752058,257433.71422290307,259618.0035428598,261561.57405398323,263257.25098635367,265082.3315799964,267195.06491173705,269905.2037716628,272790.6041689492,276007.98698377423,279713.35660159733,281363.20038710185,282871.5465203319,284195.07037045603,285441.6958656423,286996.84241334064,288509.26018385566,290393.57619560004,292859.89872576046,295026.5765549006,296945.87107055367,297955.44202653645,299632.5151734349,300748.06783489144,302833.9633082853,304486.44705258164,306393.86164426914,308000.66273892147,309435.16474352387,310410.60304369644,310952.8669768173,311265.9462955448,311880.42766733776,312637.6131673816,311846.92849481833,313497.8695459867,315142.90655264095,316791.3418695525,318435.76410850254,320077.90260364726,321713.908537264,323344.333550068,324971.85556672834,326603.5617548409,328236.97239057015,329867.88029499643,310493.9939754968,311598.46232438367,312822.33253456187,314115.07959666336,315445.8317124113,316804.21787339274,318179.17690770456,319566.5506456499,320965.74028471013,322381.44432010205,323809.3780536156,325243.9309448697,313199.8630141399,315397.27676758973,317463.48057072004,319467.60414244165,321425.69650459377,323351.5873339018,325248.6401668234,327122.11645448615,328977.97084874654,330825.67918957974,332664.5667275247,334491.82964512316
28787," ARIMA(1,1,0)(0,0,1)[12] intercept",41833.103745080276,5651.174370229797,1629.597110481649,252592.03650702795,254098.87333809177,254349.25415315834,256410.96436674232,258569.84191144147,260685.58471276943,262756.3275124832,264545.04852362385,267017.4880087352,269773.28522793215,273276.0701947065,277080.13444205414,278715.34028940287,280449.72735826793,282193.8126361505,283006.3405969393,284222.7062129121,285230.72745042294,287250.90467208874,290043.4666445934,292633.7150261685,295145.22487647843,296604.3416860802,298371.4231178881,298914.5147061363,300013.6219978743,300691.34589371964,302589.3843505669,304254.7505886498,306298.02013382944,307597.6203762292,308536.5286450416,309043.5374613791,309559.3432528333,309874.2418498559,-882.8711076401269,251020.16686632668,252527.13403392618,252777.51484899275,254839.22506257673,256998.10260727588,259113.84540860384,261184.58820831764,262973.30921945826,265445.7487045696,268201.5459237704,271704.3309046622,275508.4469653882,277143.7333668118,278878.120457632,280622.2057355146,281434.7336963034,282651.0993122762,283659.120549787,285679.2977714528,288471.85974395747,291062.10812553257,293573.6179758425,295032.73478544666,296799.8162259849,297342.9078278078,298442.01511954947,299119.7390153948,301017.7774722421,302683.143710325,304726.4132555046,306026.0134979044,306964.92176671675,307471.93058305426,307987.7363745085,308302.6349715311,4142.065328603425,254163.90614772923,255670.61264225736,255920.99345732393,257982.7036709079,260141.58121560706,262257.324016935,264328.0668166488,266116.78782778943,268589.22731290077,271345.0245320939,274847.8094847508,278651.8219187201,280286.9472119939,282021.33425890387,283765.41953678644,284577.94749757525,285794.31311354804,286802.3343510589,288822.5115727247,291615.07354522933,294205.32192680443,296716.83177711436,298175.94858671376,299943.0300097913,300486.1215844648,301585.2288761991,302262.95277204446,304160.9912288917,305826.35746697464,307869.62701215426,309169.22725455405,310108.1355233664,310615.1443397039,311130.9501311581,311445.84872818075,310891.86688632256,312514.52516443166,314131.8180323574,315765.2357074832,317395.3489493694,319030.32827030873,320655.2796268367,322275.6762866516,323890.4632441507,325505.64126875304,327118.1021403408,328740.09895504924,309320.26000799926,310310.20486471435,311439.3411556304,312660.43078241113,313926.8916734931,315232.884640648,316555.16251065314,317893.74262531096,319243.7735774784,320608.48830970353,321982.68693314516,323376.9961594406,312463.47376464587,314718.84546414897,316824.29490908433,318870.04063255526,320863.8062252457,322827.7718999695,324755.3967430203,326657.6099479922,328537.15291082294,330402.79422780254,332253.5173475364,334103.20175065787
28905," ARIMA(0,2,0)(0,0,0)[12]          ",23765.507534309447,811.8660090597873,0.0,191727.13234517293,127791.00000000004,128439.0,128782.0,128966.0,128799.0,128487.0,128527.0,128542.0,128642.0,128989.0,129406.0,130344.0,131030.0,131614.0,131731.0,132035.0,132929.0,133370.0,133546.0,133576.0,133903.0,134864.0,135576.0,136531.0,137169.0,137452.0,137995.0,138680.0,139698.0,140487.0,141155.0,141881.0,142571.0,143339.0,-2787.5839050659483,190302.3113354773,127494.8473596362,128142.84735963616,128485.84735963616,128669.84735963616,128502.84735963616,128190.84735963616,128230.84735963616,128245.84735963616,128345.84735963616,128692.84735963616,129109.84735963616,130047.84735963616,130733.84735963616,131317.84735963616,131434.84735963616,131738.84735963616,132632.84735963616,133073.84735963616,133249.84735963616,133279.84735963616,133606.84735963616,134567.84735963616,135279.84735963616,136234.84735963616,136872.84735963616,137155.84735963616,137698.84735963616,138383.84735963616,139401.84735963616,140190.84735963616,140858.84735963616,141584.84735963616,142274.84735963616,143042.84735963616,2787.5839050659483,193151.95335486854,128087.15264036389,128735.15264036384,129078.15264036384,129262.15264036384,129095.15264036384,128783.15264036384,128823.15264036384,128838.15264036384,128938.15264036384,129285.15264036384,129702.15264036384,130640.15264036384,131326.15264036384,131910.15264036384,132027.15264036384,132331.15264036384,133225.15264036384,133666.15264036384,133842.15264036384,133872.15264036384,134199.15264036384,135160.15264036384,135872.15264036384,136827.15264036384,137465.15264036384,137748.15264036384,138291.15264036384,138976.15264036384,139994.15264036384,140783.15264036384,141451.15264036384,142177.15264036384,142867.15264036384,143635.15264036384,143834.0,144451.0,145068.0,145685.0,146302.0,146919.0,147536.0,148153.0,148770.0,149387.0,150004.0,150621.0,143537.84735963616,143788.7825644304,143959.89828557006,144062.90518408013,144105.67323658435,144093.88386753804,144031.8747032639,143923.09422983538,143770.36800130008,143576.06558616678,143342.21108743286,143070.5595389139,144130.15264036384,145113.2174355696,146176.10171442994,147307.09481591987,148498.32676341565,149744.11613246196,151040.1252967361,152382.90577016462,153769.63199869992,155197.93441383322,156665.78891256714,158171.4404610861
28789," ARIMA(2,2,1)(0,0,0)[12]          ",31005.2256360909,219.8335672307163,0.0,250381.436250497,166270.13963599462,165719.5911665419,165596.18280530348,164769.40611720778,164847.26980856256,165396.1353986721,165363.6207937645,165311.80840340347,165857.5892195754,166042.5302634985,166497.3600956597,166972.97495753333,167828.80340561224,167940.39266828593,168640.50571453365,168930.0562765306,169151.9277917904,169002.4494935704,169213.3253633152,169777.27261778526,170788.64332907042,171718.71878952594,172739.68069989307,172724.58376155602,172912.1168342663,173662.61380268156,175069.97232460085,175746.22953224918,176745.06221865932,177392.01255157246,178600.47433176165,179305.10533206322,179748.9387937484,180395.74287683133,-2800.878778454951,248924.81209318727,165867.75330510686,165317.23385531935,165196.7920229162,164371.15646510964,164449.46680865646,164998.50840908836,164966.06334826048,164914.27846453246,165460.0701648587,165645.0155162607,166099.8470532469,166575.46258987783,167431.2913050235,167542.88067340176,168242.99376148725,168532.54434004356,168754.41586185753,168604.93756623167,168815.81343700323,169379.76069187967,170391.13140332568,171321.20686384485,172342.1687742372,172327.07183591012,172514.60490862431,173265.10187704116,174672.46039896106,175348.71760660966,176347.55029301989,176994.50062593305,178202.96240612227,178907.59340642384,179351.42686810903,179998.23095119194,2800.878778454951,251838.06040780674,166672.5259668824,166121.94847776447,165995.57358769077,165167.65576930591,165245.07280846866,165793.76238825585,165761.17823926854,165709.33834227448,166255.10827429208,166440.04501073633,166894.87313807252,167370.48732518882,168226.31550620098,168337.9046631701,169038.01766758005,169327.56821301766,169549.43972172326,169399.96142090912,169610.83728962718,170174.78454369085,171186.15525481515,172116.23071520703,173137.19262554895,173122.09568720192,173309.62875990826,174060.12572832196,175467.48425024064,176143.7414578887,177142.57414429876,177789.52447721187,178997.98625740103,179702.6172577026,180146.4507193878,180793.2548024707,180683.6029913692,181139.1160979043,181590.64814775938,182044.74693089354,182496.78213768406,182950.40006696474,183402.7926470586,183856.13210191953,184308.73959083983,184761.91287047573,185214.64880176604,185667.7227961828,180286.09106572982,180246.0129912468,180056.85543308538,179779.50507534508,179401.63397604544,178949.99874282864,178418.74473792006,177822.25201037215,177158.14094992305,176434.89012890935,175651.89086829615,174814.48087145976,181081.11491700858,182032.2192045618,183124.44086243337,184309.988786442,185591.93029932267,186950.80139110083,188386.84055619716,189890.01219346692,191459.3382317566,193088.9356120421,194777.40673523594,196520.96472090582
27375," ARIMA(0,1,0)(0,0,0)[12] intercept",9934.062250255436,1442.8709204905351,441.2857142857142,60441.2857142857,60768.28571428572,61163.28571428572,61536.28571428572,61732.28571428572,61919.28571428572,61694.28571428572,61671.28571428572,61678.28571428572,62014.28571428572,62397.28571428572,62732.28571428572,63177.28571428572,63854.28571428572,64413.28571428572,64808.28571428572,65388.28571428572,66622.28571428571,68249.28571428571,69545.28571428571,70155.28571428571,70320.28571428571,70556.28571428571,70776.28571428571,71052.28571428571,71117.28571428571,71284.28571428571,71269.28571428571,71683.28571428571,71880.28571428571,72106.28571428571,72439.28571428571,73246.28571428571,74369.28571428571,75118.28571428571,-1665.5197596851585,59668.517647878,59995.51764787801,60390.51764787801,60763.51764787801,60959.51764787801,61146.51764787801,60921.51764787801,60898.51764787801,60905.51764787801,61241.51764787801,61624.51764787801,61959.51764787801,62404.51764787801,63081.51764787801,63640.51764787801,64035.51764787801,64615.51764787801,65849.517647878,67476.517647878,68772.517647878,69382.517647878,69547.517647878,69783.517647878,70003.517647878,70279.517647878,70344.517647878,70511.517647878,70496.517647878,70910.517647878,71107.517647878,71333.517647878,71666.517647878,72473.517647878,73596.517647878,74345.517647878,2548.091188256587,61214.05378069341,61541.05378069342,61936.05378069342,62309.05378069342,62505.05378069342,62692.05378069342,62467.05378069342,62444.05378069342,62451.05378069342,62787.05378069342,63170.05378069342,63505.05378069342,63950.05378069342,64627.05378069342,65186.05378069342,65581.05378069343,66161.05378069343,67395.05378069342,69022.05378069342,70318.05378069342,70928.05378069342,71093.05378069342,71329.05378069342,71549.05378069342,71825.05378069342,71890.05378069342,72057.05378069342,72042.05378069342,72456.05378069342,72653.05378069342,72879.05378069342,73212.05378069342,74019.05378069342,75142.05378069342,75891.05378069342,75886.28571428571,76327.57142857142,76768.85714285713,77210.14285714284,77651.42857142855,78092.71428571426,78533.99999999997,78975.28571428568,79416.57142857139,79857.8571428571,80299.14285714281,80740.42857142852,75113.517647878,75234.71234848881,75430.38358937221,75664.60672432743,75923.46664409984,76199.8268334982,76489.44787515292,76789.56755412045,77098.26722934828,77414.1499499645,77736.1611309,78063.4814644587,76659.05378069342,77420.43050865403,78107.33069634205,78755.67898995825,79379.39049875726,79985.60173793032,80578.55212484702,81161.00387445091,81734.8756277945,82301.5643357497,82862.12458338562,83417.37567839834
